stage,opponent_stage,wins,draws,losses,elo_stage,elo_opponent_stage
34,16,554,0,446,1585.9657316243818,1515.9774331185727
34,17,577,0,423,1585.9657316243818,1508.4439823684693
34,18,605,0,395,1585.9657316243818,1509.7253070382112
34,20,541,0,459,1585.9657316243818,1549.6742882189014
34,21,571,0,429,1585.9657316243818,1525.3255951069018
34,22,576,0,424,1585.9657316243818,1529.0966215162223
34,23,552,0,448,1585.9657316243818,1534.7363911568962
34,24,572,0,428,1585.9657316243818,1532.6820532328666
34,25,537,0,463,1585.9657316243818,1549.875069317909
34,26,568,0,432,1585.9657316243818,1541.3901137310502
34,27,560,0,440,1585.9657316243818,1546.58927466042
34,28,550,0,450,1585.9657316243818,1557.9435694972474
34,29,546,0,454,1585.9657316243818,1556.1334774186444
34,30,514,0,486,1585.9657316243818,1570.2329243932488
34,31,531,0,469,1585.9657316243818,1569.136975811698
34,32,523,0,477,1585.9657316243818,1563.9437685393746
34,33,505,0,495,1585.9657316243818,1564.5599870344154
34,34,554,0,446,1585.9657316243818,1545.3317687605934
34,35,500,0,500,1585.9657316243818,1585.9657316243818
35,11,632,0,368,1609.1177942536638,1509.6394169142009
35,16,622,0,378,1609.1177942536638,1515.4042251605524
35,17,609,0,391,1609.1177942536638,1508.316324676626
35,18,658,0,342,1609.1177942536638,1508.6376533534176
35,20,544,0,456,1609.1177942536638,1549.6612907794733
35,21,607,0,393,1609.1177942536638,1524.7847532122814
35,22,616,0,384,1609.1177942536638,1528.2648543159767
35,23,584,0,416,1609.1177942536638,1534.3403483402878
35,24,580,0,420,1609.1177942536638,1532.4054333509257
35,25,590,0,410,1609.1177942536638,1548.8576082002653
35,26,562,0,438,1609.1177942536638,1541.193060006517
35,27,571,0,429,1609.1177942536638,1546.0139662795264
35,28,567,0,433,1609.1177942536638,1557.0514352560394
35,29,574,0,426,1609.1177942536638,1555.1009914113658
35,30,594,0,406,1609.1177942536638,1568.1505490154298
35,31,539,0,461,1609.1177942536638,1568.4077672812332
35,32,543,0,457,1609.1177942536638,1563.2793778186322
35,33,561,0,439,1609.1177942536638,1563.3457596903208
35,34,619,0,381,1609.1177942536638,1543.224909208873
35,35,536,0,464,1609.1177942536638,1584.414611429951
35,36,519,0,481,1609.1177942536638,1609.1177942536638
36,11,644,0,356,1615.442661275991,1508.9988798319719
36,16,630,0,370,1615.442661275991,1514.873945477304
36,18,634,0,366,1615.442661275991,1508.2068200616227
36,20,573,0,427,1615.442661275991,1549.2784368102689
36,21,603,0,397,1615.442661275991,1524.5087996231566
36,22,635,0,365,1615.442661275991,1527.2904553239582
36,23,581,0,419,1615.442661275991,1534.1944972897654
36,24,618,0,382,1615.442661275991,1531.5810222408418
36,25,580,0,420,1615.442661275991,1548.286856474766
36,26,626,0,374,1615.442661275991,1539.8815333637272
36,27,570,0,430,1615.442661275991,1545.6952867046002
36,28,560,0,440,1615.442661275991,1556.581507745458
36,29,593,0,407,1615.442661275991,1553.9254369549653
36,30,563,0,437,1615.442661275991,1567.1777122373637
36,31,556,0,444,1615.442661275991,1567.5564622855366
36,32,579,0,421,1615.442661275991,1562.0030976635712
36,33,570,0,430,1615.442661275991,1562.2498772585204
36,34,601,0,399,1615.442661275991,1542.0436893779479
36,35,537,0,463,1615.442661275991,1583.2587861786587
36,36,507,0,493,1615.442661275991,1607.6735762432718
36,37,507,0,493,1615.442661275991,1615.442661275991
37,11,619,0,381,1590.2334635855045,1508.1567561841143
37,16,575,0,425,1590.2334635855045,1514.669057356291
37,20,524,0,476,1590.2334635855045,1549.080502961362
37,21,560,0,440,1590.2334635855045,1524.3212945289633
37,22,605,0,395,1590.2334635855045,1526.2053976071484
37,23,561,0,439,1590.2334635855045,1533.701556982394
37,24,569,0,431,1590.2334635855045,1530.990269679452
37,25,553,0,447,1590.2334635855045,1547.5021417103565
37,26,561,0,439,1590.2334635855045,1539.160061860549
37,27,547,0,453,1590.2334635855045,1545.0567646843854
37,28,532,0,468,1590.2334635855045,1555.8903280694822
37,29,529,0,471,1590.2334635855045,1553.3603027706426
37,30,530,0,470,1590.2334635855045,1566.111946164106
37,31,533,0,467,1590.2334635855045,1566.365426642929
37,32,535,0,465,1590.2334635855045,1560.9224657343598
37,33,532,0,468,1590.2334635855045,1561.1925852076627
37,34,590,0,410,1590.2334635855045,1540.2182348565202
37,35,510,0,490,1590.2334635855045,1581.8396486980596
37,36,446,0,554,1590.2334635855045,1606.9692260126728
37,37,452,0,548,1590.2334635855045,1614.162038325719
37,38,493,0,507,1590.2334635855045,1590.2334635855045
38,16,590,0,410,1584.0591021943492,1514.1296723763915
38,20,541,0,459,1584.0591021943492,1548.5040488830455
38,21,607,0,393,1584.0591021943492,1523.237020668283
38,22,568,0,432,1584.0591021943492,1525.7421032670782
38,23,532,0,468,1584.0591021943492,1533.668373885368
38,24,579,0,421,1584.0591021943492,1530.158148454522
38,25,540,0,460,1584.0591021943492,1546.9130422102985
38,26,549,0,451,1584.0591021943492,1538.6169986004247
38,27,523,0,477,1584.0591021943492,1544.835310041393
38,28,519,0,481,1584.0591021943492,1555.4039809895996
38,29,527,0,473,1584.0591021943492,1552.764068252502
38,30,530,0,470,1584.0591021943492,1565.0006650357263
38,31,522,0,478,1584.0591021943492,1565.385347263198
38,32,518,0,482,1584.0591021943492,1560.1924209837339
38,33,510,0,490,1584.0591021943492,1560.6171622751613
38,34,536,0,464,1584.0591021943492,1539.7579435463717
38,35,497,0,503,1584.0591021943492,1580.727305443253
38,36,450,0,550,1584.0591021943492,1606.0467721913733
38,37,449,0,551,1584.0591021943492,1612.9058832588953
38,38,480,0,520,1584.0591021943492,1589.0910092971544
38,39,522,0,478,1584.0591021943492,1584.0591021943492
39,20,513,0,487,1594.0700473073848,1548.540940052764
39,21,572,0,428,1594.0700473073848,1522.902163575845
39,22,561,0,439,1594.0700473073848,1525.522100810982
39,23,575,0,425,1594.0700473073848,1532.9879614080878
39,24,588,0,412,1594.0700473073848,1529.3152887575857
39,25,540,0,460,1594.0700473073848,1546.4694733836282
39,26,576,0,424,1594.0700473073848,1537.7107009997494
39,27,573,0,427,1594.0700473073848,1543.7781084160451
39,28,555,0,445,1594.0700473073848,1554.355509596179
39,29,544,0,456,1594.0700473073848,1551.9890274656852
39,30,538,0,462,1594.0700473073848,1563.93423401453
39,31,546,0,454,1594.0700473073848,1564.094043459857
39,32,545,0,455,1594.0700473073848,1559.0583647138053
39,33,538,0,462,1594.0700473073848,1559.592996397048
39,34,557,0,443,1594.0700473073848,1538.9947487622926
39,35,495,0,505,1594.0700473073848,1579.9454260928605
39,36,447,0,553,1594.0700473073848,1605.4907025135376
39,37,466,0,534,1594.0700473073848,1611.5037729191718
39,38,530,0,470,1594.0700473073848,1586.845571602994
39,39,528,0,472,1594.0700473073848,1582.0124226080375
39,40,486,0,514,1594.0700473073848,1594.0700473073848
40,20,515,0,485,1576.7508011161003,1548.12277763182
40,22,554,0,446,1576.7508011161003,1525.020051636849
40,23,536,0,464,1576.7508011161003,1532.5863915203443
40,24,557,0,443,1576.7508011161003,1528.6285314644479
40,25,528,0,472,1576.7508011161003,1545.8185296012953
40,26,536,0,464,1576.7508011161003,1537.1344539315337
40,27,535,0,465,1576.7508011161003,1543.0291225059955
40,28,506,0,494,1576.7508011161003,1553.8340989031408
40,29,522,0,478,1576.7508011161003,1551.2012379085163
40,30,504,0,496,1576.7508011161003,1563.1167242769047
40,31,491,0,509,1576.7508011161003,1563.519951400253
40,32,508,0,492,1576.7508011161003,1558.258363710463
40,33,524,0,476,1576.7508011161003,1558.3833703828154
40,34,537,0,463,1576.7508011161003,1538.1679655310468
40,35,469,0,531,1576.7508011161003,1579.2320375324007
40,36,441,0,559,1576.7508011161003,1604.4722161823356
40,37,454,0,546,1576.7508011161003,1609.8504421769326
40,38,483,0,517,1576.7508011161003,1585.3742938747182
40,39,503,0,497,1576.7508011161003,1580.1226649207042
40,40,471,0,529,1576.7508011161003,1592.5057055842358
40,41,500,0,500,1576.7508011161003,1576.7508011161003
41,20,538,0,462,1599.5003419093239,1547.8611947693416
41,23,600,0,400,1599.5003419093239,1531.6556250802148
41,24,564,0,436,1599.5003419093239,1528.3837504859544
41,25,523,0,477,1599.5003419093239,1545.8369488730023
41,26,572,0,428,1599.5003419093239,1536.5032346872995
41,27,564,0,436,1599.5003419093239,1542.3641098766793
41,28,531,0,469,1599.5003419093239,1553.465925745627
41,29,525,0,475,1599.5003419093239,1551.011447930403
41,30,566,0,434,1599.5003419093239,1561.741507022742
41,31,551,0,449,1599.5003419093239,1562.3970151067506
41,32,573,0,427,1599.5003419093239,1556.7999015828264
41,33,540,0,460,1599.5003419093239,1557.5960493822522
41,34,587,0,413,1599.5003419093239,1536.970894736899
41,35,514,0,486,1599.5003419093239,1578.2607481653715
41,36,485,0,515,1599.5003419093239,1603.2306337026657
41,37,498,0,502,1599.5003419093239,1608.0153324823468
41,38,494,0,506,1599.5003419093239,1584.5783086639317
41,39,554,0,446,1599.5003419093239,1577.8736525410832
41,40,501,0,499,1599.5003419093239,1591.1411836014504
41,41,531,0,469,1599.5003419093239,1575.1561892151099
41,42,494,0,506,1599.5003419093239,1599.5003419093239
42,20,526,0,474,1577.7620584656988,1547.3658958153724
42,23,539,0,461,1577.7620584656988,1531.3212833972193
42,25,552,0,448,1577.7620584656988,1544.896055420565
42,26,542,0,458,1577.7620584656988,1535.954534660262
42,27,524,0,476,1577.7620584656988,1541.9622911470337
42,28,540,0,460,1577.7620584656988,1552.4506606773007
42,29,517,0,483,1577.7620584656988,1550.4688419188778
42,30,505,0,495,1577.7620584656988,1561.0991570796
42,31,505,0,495,1577.7620584656988,1561.7141946321715
42,32,522,0,478,1577.7620584656988,1555.9199332559567
42,33,523,0,477,1577.7620584656988,1556.6408093571072
42,34,549,0,451,1577.7620584656988,1536.0957236986483
42,35,490,0,510,1577.7620584656988,1577.2765490115746
42,36,447,0,553,1577.7620584656988,1602.3297465899582
42,37,413,0,587,1577.7620584656988,1607.7481381678722
42,38,487,0,513,1577.7620584656988,1583.3195747986633
42,39,478,0,522,1577.7620584656988,1577.0748404826168
42,40,456,0,544,1577.7620584656988,1590.3629084964198
42,41,473,0,527,1577.7620584656988,1574.557110029572
42,42,473,0,527,1577.7620584656988,1597.7689375831608
42,43,525,0,475,1577.7620584656988,1577.7620584656988
43,20,547,0,453,1595.6397999225392,1546.9471326396579
43,25,546,0,454,1595.6397999225392,1544.5074030614066
43,26,591,0,409,1595.6397999225392,1535.0153614328128
43,27,559,0,441,1595.6397999225392,1541.3982109337624
43,28,550,0,450,1595.6397999225392,1551.751307775631
43,29,567,0,433,1595.6397999225392,1549.4916636191128
43,30,505,0,495,1595.6397999225392,1560.9613330239968
43,31,539,0,461,1595.6397999225392,1560.8934150713108
43,32,544,0,456,1595.6397999225392,1555.148184800074
43,33,539,0,461,1595.6397999225392,1555.9255900519063
43,34,578,0,422,1595.6397999225392,1535.1791224676704
43,35,511,0,489,1595.6397999225392,1576.4456402431729
43,36,479,0,521,1595.6397999225392,1601.3293973282862
43,37,447,0,553,1595.6397999225392,1607.2828707053463
43,38,505,0,495,1595.6397999225392,1582.3255713831177
43,39,535,0,465,1595.6397999225392,1575.5280709664928
43,40,466,0,534,1595.6397999225392,1590.0441700381848
43,41,542,0,458,1595.6397999225392,1572.8060123211276
43,42,508,0,492,1595.6397999225392,1595.9046648636909
43,43,498,0,502,1595.6397999225392,1577.0349937411938
43,44,514,0,486,1595.6397999225392,1595.6397999225392
44,20,543,0,457,1595.5933557155963,1546.5487227954086
44,25,548,0,452,1595.5933557155963,1544.0433527812081
44,27,556,0,444,1595.5933557155963,1540.8491858232535
44,28,550,0,450,1595.5933557155963,1551.0220101238579
44,29,554,0,446,1595.5933557155963,1548.7303103288243
44,30,532,0,468,1595.5933557155963,1560.2653603946865
44,31,526,0,474,1595.5933557155963,1560.2920647213896
44,32,541,0,459,1595.5933557155963,1554.4055980146031
44,33,528,0,472,1595.5933557155963,1555.3967132015096
44,34,588,0,412,1595.5933557155963,1534.034990282331
44,35,523,0,477,1595.5933557155963,1575.3314108829509
44,36,450,0,550,1595.5933557155963,1600.9587519650697
44,37,450,0,550,1595.5933557155963,1606.6932744078083
44,38,503,0,497,1595.5933557155963,1581.3602944026275
44,39,540,0,460,1595.5933557155963,1573.8815436892123
44,40,476,0,524,1595.5933557155963,1589.4001220317332
44,41,535,0,465,1595.5933557155963,1571.2790346376937
44,42,484,0,516,1595.5933557155963,1594.7536716575505
44,43,540,0,460,1595.5933557155963,1575.0664715091775
44,44,520,0,480,1595.5933557155963,1593.3390193963444
44,45,501,0,499,1595.5933557155963,1595.5933557155963
45,20,515,0,485,1583.9724514252011,1546.2987149891705
45,25,551,0,449,1583.9724514252011,1543.25223665937
45,27,510,0,490,1583.9724514252011,1540.7734953328754
45,28,517,0,483,1583.9724514252011,1550.5647350751656
45,29,536,0,464,1583.9724514252011,1547.9896245587852
45,30,521,0,479,1583.9724514252011,1559.459729049268
45,31,522,0,478,1583.9724514252011,1559.4446222912973
45,32,517,0,483,1583.9724514252011,1553.7961289747932
45,33,534,0,466,1583.9724514252011,1554.4114168569902
45,35,492,0,508,1583.9724514252011,1574.5279530236435
45,36,468,0,532,1583.9724514252011,1599.8063273285716
45,37,429,0,571,1583.9724514252011,1606.1808283797345
45,38,478,0,522,1583.9724514252011,1580.5910719874325
45,39,522,0,478,1583.9724514252011,1572.3229662422227
45,40,487,0,513,1583.9724514252011,1588.0632674623794
45,41,489,0,511,1583.9724514252011,1570.5451812330502
45,42,485,0,515,1583.9724514252011,1593.1601309978864
45,43,520,0,480,1583.9724514252011,1573.2835394272274
45,44,486,0,514,1583.9724514252011,1591.6617305055088
45,45,486,0,514,1583.9724514252011,1593.7509124264013
45,46,498,0,502,1583.9724514252011,1583.9724514252011
46,20,534,0,466,1588.615184920721,1545.8765369034695
46,25,548,0,452,1588.615184920721,1542.6437804698792
46,28,531,0,469,1588.615184920721,1550.0067080883432
46,29,543,0,457,1588.615184920721,1547.2788734991977
46,30,525,0,475,1588.615184920721,1558.7416343374093
46,31,516,0,484,1588.615184920721,1558.8679738802985
46,32,509,0,491,1588.615184920721,1553.4878418026028
46,33,512,0,488,1588.615184920721,1554.0204631001839
46,35,525,0,475,1588.615184920721,1573.245267255109
46,36,453,0,547,1588.615184920721,1599.177265693335
46,37,465,0,535,1588.615184920721,1605.0648531376237
46,38,461,0,539,1588.615184920721,1580.3909808601782
46,39,503,0,497,1588.615184920721,1571.4501073111044
46,40,477,0,523,1588.615184920721,1587.2104566649373
46,41,524,0,476,1588.615184920721,1569.1706902696367
46,42,514,0,486,1588.615184920721,1591.1157952349145
46,43,518,0,482,1588.615184920721,1571.8612712011259
46,44,495,0,505,1588.615184920721,1590.050621391816
46,45,485,0,515,1588.615184920721,1592.276612043456
46,46,529,0,471,1588.615184920721,1581.585018591687
46,47,492,0,508,1588.615184920721,1588.615184920721
47,20,529,0,471,1585.479376287778,1545.4484876233873
47,28,524,0,476,1585.479376287778,1549.481943588201
47,29,508,0,492,1585.479376287778,1547.0718421062252
47,30,524,0,476,1585.479376287778,1557.9643990643954
47,31,535,0,465,1585.479376287778,1557.8757519627484
47,32,518,0,482,1585.479376287778,1552.9172702288306
47,33,518,0,482,1585.479376287778,1553.419789918367
47,35,489,0,511,1585.479376287778,1572.607910951312
47,36,446,0,554,1585.479376287778,1598.5938329803519
47,37,452,0,548,1585.479376287778,1604.1526977889241
47,38,479,0,521,1585.479376287778,1579.679140463204
47,39,476,0,524,1585.479376287778,1571.0811529221164
47,40,498,0,502,1585.479376287778,1585.7875422797483
47,41,513,0,487,1585.479376287778,1567.9962357665113
47,42,494,0,506,1585.479376287778,1589.5497561153952
47,43,506,0,494,1585.479376287778,1570.6828732038443
47,44,513,0,487,1585.479376287778,1587.9195939697483
47,45,477,0,523,1585.479376287778,1590.9614385661237
47,46,509,0,491,1585.479376287778,1579.7838427292045
47,47,521,0,479,1585.479376287778,1586.0698894682241
47,48,515,0,485,1585.479376287778,1585.479376287778
48,28,492,0,508,1589.548847486844,1549.5777019379198
48,29,535,0,465,1589.548847486844,1546.534455129949
48,30,532,0,468,1589.548847486844,1557.1909837949784
48,31,513,0,487,1589.548847486844,1557.405866616932
48,32,537,0,463,1589.548847486844,1552.148333519227
48,33,513,0,487,1589.548847486844,1553.0440590740818
48,35,494,0,506,1589.548847486844,1572.0223082284356
48,36,484,0,516,1589.548847486844,1597.4126922539317
48,37,490,0,510,1589.548847486844,1602.6433608008524
48,38,506,0,494,1589.548847486844,1578.5753383134652
48,39,494,0,506,1589.548847486844,1570.4781659069677
48,40,515,0,485,1589.548847486844,1584.21594442047
48,41,517,0,483,1589.548847486844,1566.946210239756
48,42,468,0,532,1589.548847486844,1588.848785743945
48,43,506,0,494,1589.548847486844,1569.7370502857625
48,44,476,0,524,1589.548847486844,1587.0403104501859
48,45,493,0,507,1589.548847486844,1589.487780580455
48,46,532,0,468,1589.548847486844,1577.666390948882
48,47,517,0,483,1589.548847486844,1584.0282296276132
48,48,506,0,494,1589.548847486844,1583.7150800137683
48,49,502,0,498,1589.548847486844,1589.548847486844
49,28,547,0,453,1608.873264993193,1549.2800409812148
49,30,562,0,438,1608.873264993193,1556.4535132080596
49,31,548,0,452,1608.873264993193,1556.8756951639793
49,32,539,0,461,1608.873264993193,1551.8889534587017
49,33,576,0,424,1608.873264993193,1552.1131568504056
49,35,541,0,459,1608.873264993193,1571.162539372967
49,36,494,0,506,1608.873264993193,1596.6908688143299
49,37,489,0,511,1608.873264993193,1601.8442106179996
49,38,530,0,470,1608.873264993193,1577.666232582288
49,39,520,0,480,1608.873264993193,1570.0004609826829
49,40,516,0,484,1608.873264993193,1583.3712523032168
49,41,551,0,449,1608.873264993193,1565.8812404112475
49,42,504,0,496,1608.873264993193,1588.067933722457
49,43,561,0,439,1608.873264993193,1568.2748890799994
49,44,522,0,478,1608.873264993193,1585.843161776186
49,45,520,0,480,1608.873264993193,1588.2103082271715
49,46,559,0,441,1608.873264993193,1575.7995981538736
